race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;complete;NA;103;8304;NA;NA;"Th Eilbeck";"DEU";1979;M;M30;18;"01:17:45";"01:17:49";32;77.75;77.8167
21k;10K;NA;NA;8304;NA;NA;"Th Eilbeck";"DEU";1979;M;M30;NA;"00:36:06";"NA";32;36.1;NA
21k;complete;NA;104;4430;NA;NA;"Team Decathlon";"DEU";1968;M;M40;10;"01:17:52";"01:17:56";43;77.8667;77.9333
21k;10K;NA;NA;4430;NA;NA;"Team Decathlon";"DEU";1968;M;M40;NA;"00:36:31";"NA";43;36.5167;NA
21k;complete;NA;105;16295;NA;NA;"Tv Wattenscheid 01";"DEU";1991;M;MH;47;"01:17:55";"01:17:57";20;77.9167;77.95
21k;10K;NA;NA;16295;NA;NA;"Tv Wattenscheid 01";"DEU";1991;M;MH;NA;"00:34:32";"NA";20;34.5333;NA
21k;complete;NA;106;17124;NA;NA;"NA";"DEU";1987;M;MH;48;"01:17:59";"01:18:02";24;77.9833;78.0333
21k;10K;NA;NA;17124;NA;NA;"NA";"DEU";1987;M;MH;NA;"00:36:25";"NA";24;36.4167;NA
21k;complete;NA;107;12746;NA;NA;"Aarhus 1900";"DNK";1966;M;M45;5;"01:18:00";"01:18:13";45;78;78.2167
21k;10K;NA;NA;12746;NA;NA;"Aarhus 1900";"DNK";1966;M;M45;NA;"00:36:23";"NA";45;36.3833;NA
21k;complete;NA;108;3557;NA;NA;"SCC Berlin Triathlon";"DEU";1980;M;M30;19;"01:18:05";"01:18:10";31;78.0833;78.1667
21k;10K;NA;NA;3557;NA;NA;"SCC Berlin Triathlon";"DEU";1980;M;M30;NA;"00:36:32";"NA";31;36.5333;NA
21k;complete;NA;109;48;NA;NA;"NA";"AUT";1967;M;M40;11;"01:18:08";"01:18:08";44;78.1333;78.1333
21k;10K;NA;NA;48;NA;NA;"NA";"AUT";1967;M;M40;NA;"00:35:49";"NA";44;35.8167;NA
21k;complete;NA;110;18980;NA;NA;"NA";"FRA";1993;M;MJA;2;"01:18:08";"01:18:58";18;78.1333;78.9667
21k;10K;NA;NA;18980;NA;NA;"NA";"FRA";1993;M;MJA;NA;"00:36:59";"NA";18;36.9833;NA
21k;complete;NA;111;12282;NA;NA;"Daidalos Runners";"DEU";1987;M;MH;49;"01:18:11";"01:18:48";24;78.1833;78.8
21k;10K;NA;NA;12282;NA;NA;"Daidalos Runners";"DEU";1987;M;MH;NA;"00:36:35";"NA";24;36.5833;NA
21k;complete;NA;112;7149;NA;NA;"Enhörna IF";"SWE";1987;M;MH;50;"01:18:14";"01:18:22";24;78.2333;78.3667
21k;10K;NA;NA;7149;NA;NA;"Enhörna IF";"SWE";1987;M;MH;NA;"00:37:11";"NA";24;37.1833;NA
21k;complete;NA;113;13248;NA;NA;"Enhörna IF";"DEU";1985;M;MH;51;"01:18:15";"01:18:22";26;78.25;78.3667
21k;10K;NA;NA;13248;NA;NA;"Enhörna IF";"DEU";1985;M;MH;NA;"00:36:07";"NA";26;36.1167;NA
21k;complete;NA;114;8344;NA;NA;"NA";"DEU";1983;M;MH;52;"01:18:15";"01:18:29";28;78.25;78.4833
21k;10K;NA;NA;8344;NA;NA;"NA";"DEU";1983;M;MH;NA;"00:35:37";"NA";28;35.6167;NA
21k;complete;NA;115;13064;NA;NA;"Bragdid";"DNK";1964;M;M45;6;"01:18:19";"01:18:22";47;78.3167;78.3667
21k;10K;NA;NA;13064;NA;NA;"Bragdid";"DNK";1964;M;M45;NA;"00:36:47";"NA";47;36.7833;NA
21k;complete;NA;116;15980;NA;NA;"1. SV Gera";"DEU";1985;M;MH;53;"01:18:21";"01:18:49";26;78.35;78.8167
21k;10K;NA;NA;15980;NA;NA;"1. SV Gera";"DEU";1985;M;MH;NA;"00:36:15";"NA";26;36.25;NA
21k;complete;NA;117;4823;NA;NA;"Sev Valmadrera";"ITA";1975;M;M35;14;"01:18:21";"01:18:37";36;78.35;78.6167
21k;10K;NA;NA;4823;NA;NA;"Sev Valmadrera";"ITA";1975;M;M35;NA;"00:36:35";"NA";36;36.5833;NA
21k;complete;NA;117;9331;NA;NA;"NA";"CHE";1984;M;MH;54;"01:18:21";"01:18:30";27;78.35;78.5
21k;10K;NA;NA;9331;NA;NA;"NA";"CHE";1984;M;MH;NA;"00:37:00";"NA";27;37;NA
21k;complete;NA;119;14432;NA;NA;"Enhörna IF";"SWE";1991;M;MH;55;"01:18:30";"01:18:38";20;78.5;78.6333
21k;10K;NA;NA;14432;NA;NA;"Enhörna IF";"SWE";1991;M;MH;NA;"00:36:19";"NA";20;36.3167;NA
21k;complete;NA;120;18842;NA;NA;"Marathon Travel Club";"DNK";1983;M;MH;56;"01:18:31";"01:19:25";28;78.5167;79.4167
21k;10K;NA;NA;18842;NA;NA;"Marathon Travel Club";"DNK";1983;M;MH;NA;"00:36:53";"NA";28;36.8833;NA
21k;complete;NA;121;4070;NA;NA;"Independiente";"ESP";1970;M;M40;12;"01:18:33";"01:19:03";41;78.55;79.05
21k;10K;NA;NA;4070;NA;NA;"Independiente";"ESP";1970;M;M40;NA;"00:36:21";"NA";41;36.35;NA
21k;complete;NA;122;10862;NA;NA;"Sc-eintracht-berlin";"DEU";1976;M;M35;15;"01:18:39";"01:19:05";35;78.65;79.0833
21k;10K;NA;NA;10862;NA;NA;"Sc-eintracht-berlin";"DEU";1976;M;M35;NA;"00:35:48";"NA";35;35.8;NA
21k;complete;NA;123;15064;NA;NA;"Tsv Regen\/ski";"DEU";1968;M;M40;13;"01:18:45";"01:18:49";43;78.75;78.8167
21k;10K;NA;NA;15064;NA;NA;"Tsv Regen\/ski";"DEU";1968;M;M40;NA;"00:36:46";"NA";43;36.7667;NA
21k;complete;NA;124;11142;NA;NA;"Rødovre AC";"SWE";1973;M;M35;16;"01:18:47";"01:18:53";38;78.7833;78.8833
21k;10K;NA;NA;11142;NA;NA;"Rødovre AC";"SWE";1973;M;M35;NA;"00:33:28";"NA";38;33.4667;NA
21k;complete;NA;125;18473;NA;NA;"Wollherr.com";"DEU";1985;M;MH;57;"01:18:47";"01:18:50";26;78.7833;78.8333
21k;10K;NA;NA;18473;NA;NA;"Wollherr.com";"DEU";1985;M;MH;NA;"00:34:25";"NA";26;34.4167;NA
21k;complete;NA;126;19451;NA;NA;"Lg Wedel Pinneberg";"DEU";1958;M;M50;4;"01:18:53";"01:18:56";53;78.8833;78.9333
21k;10K;NA;NA;19451;NA;NA;"Lg Wedel Pinneberg";"DEU";1958;M;M50;NA;"00:36:46";"NA";53;36.7667;NA
21k;complete;NA;127;13959;NA;NA;"Huddinge AIS";"SWE";1984;M;MH;58;"01:18:53";"01:18:56";27;78.8833;78.9333
21k;10K;NA;NA;13959;NA;NA;"Huddinge AIS";"SWE";1984;M;MH;NA;"00:36:15";"NA";27;36.25;NA
21k;complete;NA;128;19469;NA;NA;"Elite-Giele Uettlingen";"CHE";1983;M;MH;59;"01:18:54";"01:19:03";28;78.9;79.05
21k;10K;NA;NA;19469;NA;NA;"Elite-Giele Uettlingen";"CHE";1983;M;MH;NA;"00:37:50";"NA";28;37.8333;NA
21k;complete;NA;129;9145;NA;NA;"Aalborg Atletik & Motion";"DNK";1965;M;M45;7;"01:18:54";"01:18:58";46;78.9;78.9667
21k;10K;NA;NA;9145;NA;NA;"Aalborg Atletik & Motion";"DNK";1965;M;M45;NA;"00:36:25";"NA";46;36.4167;NA
21k;complete;NA;130;16457;NA;NA;"Tsv Kirchdorf";"DEU";1978;M;M30;20;"01:18:56";"01:19:00";33;78.9333;79
21k;10K;NA;NA;16457;NA;NA;"Tsv Kirchdorf";"DEU";1978;M;M30;NA;"00:36:31";"NA";33;36.5167;NA
21k;complete;NA;131;13461;NA;NA;"LAC Berlin";"ARM";1985;M;MH;60;"01:19:04";"01:19:09";26;79.0667;79.15
21k;10K;NA;NA;13461;NA;NA;"LAC Berlin";"ARM";1985;M;MH;NA;"00:36:30";"NA";26;36.5;NA
21k;complete;NA;132;8525;NA;NA;"Lsv Lok Arnstadt";"DEU";1986;M;MH;61;"01:19:06";"01:19:16";25;79.1;79.2667
21k;10K;NA;NA;8525;NA;NA;"Lsv Lok Arnstadt";"DEU";1986;M;MH;NA;"00:37:06";"NA";25;37.1;NA
21k;complete;NA;133;4889;NA;NA;"Trivalle Cajacanarias Tenerife";"ESP";1970;M;M40;14;"01:19:07";"01:19:12";41;79.1167;79.2
21k;10K;NA;NA;4889;NA;NA;"Trivalle Cajacanarias Tenerife";"ESP";1970;M;M40;NA;"00:36:18";"NA";41;36.3;NA
21k;complete;NA;134;10909;NA;NA;"ASD SPORTIAMO (TS544)";"ITA";1971;M;M40;15;"01:19:09";"01:19:13";40;79.15;79.2167
21k;10K;NA;NA;10909;NA;NA;"ASD SPORTIAMO (TS544)";"ITA";1971;M;M40;NA;"00:36:31";"NA";40;36.5167;NA
21k;complete;NA;135;9003;NA;NA;"Team Hechmann sport";"DNK";1976;M;M35;17;"01:19:09";"01:19:47";35;79.15;79.7833
21k;10K;NA;NA;9003;NA;NA;"Team Hechmann sport";"DNK";1976;M;M35;NA;"00:36:51";"NA";35;36.85;NA
21k;complete;NA;136;7243;NA;NA;"Ik Hakarpspojkarna";"SWE";1970;M;M40;16;"01:19:11";"01:19:23";41;79.1833;79.3833
21k;10K;NA;NA;7243;NA;NA;"Ik Hakarpspojkarna";"SWE";1970;M;M40;NA;"00:36:37";"NA";41;36.6167;NA
21k;complete;NA;137;6984;NA;NA;"Aarhus Motion";"DNK";1970;M;M40;17;"01:19:25";"01:19:28";41;79.4167;79.4667
21k;10K;NA;NA;6984;NA;NA;"Aarhus Motion";"DNK";1970;M;M40;NA;"00:36:47";"NA";41;36.7833;NA
21k;complete;NA;138;11365;NA;NA;"100km-duathlon.de";"DEU";1985;M;MH;62;"01:19:27";"01:19:36";26;79.45;79.6
21k;10K;NA;NA;11365;NA;NA;"100km-duathlon.de";"DEU";1985;M;MH;NA;"00:37:04";"NA";26;37.0667;NA
21k;complete;NA;139;13736;NA;NA;"AK 73";"DNK";1961;M;M50;5;"01:19:31";"01:19:40";50;79.5167;79.6667
21k;10K;NA;NA;13736;NA;NA;"AK 73";"DNK";1961;M;M50;NA;"00:37:08";"NA";50;37.1333;NA
21k;complete;NA;140;13708;NA;NA;"Athletic Team Sassari";"ITA";1970;M;M40;18;"01:19:35";"01:19:47";41;79.5833;79.7833
21k;10K;NA;NA;13708;NA;NA;"Athletic Team Sassari";"ITA";1970;M;M40;NA;"00:36:50";"NA";41;36.8333;NA
21k;complete;NA;141;7901;NA;NA;"Aarhus 1900";"DNK";1965;M;M45;8;"01:19:35";"01:19:59";46;79.5833;79.9833
21k;10K;NA;NA;7901;NA;NA;"Aarhus 1900";"DNK";1965;M;M45;NA;"00:37:12";"NA";46;37.2;NA
21k;complete;NA;142;7538;NA;NA;"Bsg Siemens";"DEU";1963;M;M45;9;"01:19:38";"01:19:48";48;79.6333;79.8
21k;10K;NA;NA;7538;NA;NA;"Bsg Siemens";"DEU";1963;M;M45;NA;"00:36:41";"NA";48;36.6833;NA
21k;complete;NA;143;8024;NA;NA;"Team Orange Eberswalde";"DEU";1969;M;M40;19;"01:19:40";"01:19:43";42;79.6667;79.7167
21k;10K;NA;NA;8024;NA;NA;"Team Orange Eberswalde";"DEU";1969;M;M40;NA;"00:36:32";"NA";42;36.5333;NA
21k;complete;NA;144;11230;NA;NA;"LC Basel";"CHE";1965;M;M45;10;"01:19:40";"01:19:55";46;79.6667;79.9167
21k;10K;NA;NA;11230;NA;NA;"LC Basel";"CHE";1965;M;M45;NA;"00:37:22";"NA";46;37.3667;NA
21k;complete;NA;145;19121;NA;NA;"Marathon Travel Club";"DNK";1978;M;M30;21;"01:19:41";"01:19:51";33;79.6833;79.85
21k;10K;NA;NA;19121;NA;NA;"Marathon Travel Club";"DNK";1978;M;M30;NA;"00:37:47";"NA";33;37.7833;NA
21k;complete;NA;146;7006;NA;NA;"LAC Berlin";"DEU";1978;M;M30;22;"01:19:44";"01:19:50";33;79.7333;79.8333
21k;10K;NA;NA;7006;NA;NA;"LAC Berlin";"DEU";1978;M;M30;NA;"00:36:09";"NA";33;36.15;NA
21k;complete;NA;147;8827;NA;NA;"Leeds University";"GBR";1991;M;MH;63;"01:19:46";"01:19:50";20;79.7667;79.8333
21k;10K;NA;NA;8827;NA;NA;"Leeds University";"GBR";1991;M;MH;NA;"00:35:49";"NA";20;35.8167;NA
21k;complete;NA;148;4122;NA;NA;"Lav Tmp Berlin";"DEU";1978;M;M30;23;"01:19:47";"01:20:05";33;79.7833;80.0833
21k;10K;NA;NA;4122;NA;NA;"Lav Tmp Berlin";"DEU";1978;M;M30;NA;"00:37:35";"NA";33;37.5833;NA
21k;complete;NA;149;15972;NA;NA;"Violetta Club Lamezia Terme";"ITA";1957;M;M50;6;"01:19:48";"01:19:50";54;79.8;79.8333
21k;10K;NA;NA;15972;NA;NA;"Violetta Club Lamezia Terme";"ITA";1957;M;M50;NA;"00:37:11";"NA";54;37.1833;NA
21k;complete;NA;150;18565;NA;NA;"Turun Weikot";"FIN";1974;M;M35;18;"01:19:49";"01:19:53";37;79.8167;79.8833
21k;10K;NA;NA;18565;NA;NA;"Turun Weikot";"FIN";1974;M;M35;NA;"00:36:47";"NA";37;36.7833;NA
21k;complete;NA;151;3164;NA;NA;"1.lav Rostock";"DEU";1987;M;MH;64;"01:19:50";"01:19:58";24;79.8333;79.9667
21k;10K;NA;NA;3164;NA;NA;"1.lav Rostock";"DEU";1987;M;MH;NA;"00:37:22";"NA";24;37.3667;NA
21k;complete;NA;152;12317;NA;NA;"Ingeteam";"ESP";1974;M;M35;19;"01:19:54";"01:19:59";37;79.9;79.9833
21k;10K;NA;NA;12317;NA;NA;"Ingeteam";"ESP";1974;M;M35;NA;"00:36:18";"NA";37;36.3;NA
21k;complete;NA;153;14861;NA;NA;"Ttt Horschinegg";"AUT";1986;M;MH;65;"01:19:54";"01:19:58";25;79.9;79.9667
21k;10K;NA;NA;14861;NA;NA;"Ttt Horschinegg";"AUT";1986;M;MH;NA;"00:36:14";"NA";25;36.2333;NA
21k;complete;NA;154;11459;NA;NA;"ConocoPhillips";"NOR";1971;M;M40;20;"01:19:58";"01:20:07";40;79.9667;80.1167
21k;10K;NA;NA;11459;NA;NA;"ConocoPhillips";"NOR";1971;M;M40;NA;"00:37:28";"NA";40;37.4667;NA
21k;complete;NA;155;5076;NA;NA;"A.s.d. Bolsena Forum Sport";"ITA";1973;M;M35;20;"01:19:59";"01:20:02";38;79.9833;80.0333
21k;10K;NA;NA;5076;NA;NA;"A.s.d. Bolsena Forum Sport";"ITA";1973;M;M35;NA;"00:36:57";"NA";38;36.95;NA
21k;complete;NA;156;14519;NA;NA;"Pingpank.de";"DEU";1972;M;M35;21;"01:20:00";"01:20:06";39;80;80.1
21k;10K;NA;NA;14519;NA;NA;"Pingpank.de";"DEU";1972;M;M35;NA;"00:37:51";"NA";39;37.85;NA
21k;complete;NA;157;11974;NA;NA;"LSV Streufdorf";"DEU";1984;M;MH;66;"01:20:03";"01:20:33";27;80.05;80.55
21k;10K;NA;NA;11974;NA;NA;"LSV Streufdorf";"DEU";1984;M;MH;NA;"00:37:30";"NA";27;37.5;NA
21k;complete;NA;158;9871;NA;NA;"Ts Schenefeld";"DEU";1983;M;MH;67;"01:20:04";"01:20:22";28;80.0667;80.3667
21k;10K;NA;NA;9871;NA;NA;"Ts Schenefeld";"DEU";1983;M;MH;NA;"00:36:33";"NA";28;36.55;NA
21k;complete;NA;159;6874;NA;NA;"NA";"DEU";1981;M;M30;24;"01:20:15";"01:20:24";30;80.25;80.4
21k;10K;NA;NA;6874;NA;NA;"NA";"DEU";1981;M;M30;NA;"00:36:55";"NA";30;36.9167;NA
21k;complete;NA;160;5535;NA;NA;"C.a. Santacruz";"ESP";1966;M;M45;11;"01:20:16";"01:20:21";45;80.2667;80.35
21k;10K;NA;NA;5535;NA;NA;"C.a. Santacruz";"ESP";1966;M;M45;NA;"00:37:44";"NA";45;37.7333;NA
21k;complete;NA;161;12329;NA;NA;"Bombers Barcelona";"ESP";1978;M;M30;25;"01:20:22";"01:20:36";33;80.3667;80.6
21k;10K;NA;NA;12329;NA;NA;"Bombers Barcelona";"ESP";1978;M;M30;NA;"00:37:34";"NA";33;37.5667;NA
21k;complete;NA;162;13375;NA;NA;"Puerto Cruz Realejo Cajacanari";"ESP";1968;M;M40;21;"01:20:31";"01:20:58";43;80.5167;80.9667
21k;10K;NA;NA;13375;NA;NA;"Puerto Cruz Realejo Cajacanari";"ESP";1968;M;M40;NA;"00:37:21";"NA";43;37.35;NA
21k;complete;NA;163;16940;NA;NA;"NA";"DEU";1964;M;M45;12;"01:20:32";"01:20:53";47;80.5333;80.8833
21k;10K;NA;NA;16940;NA;NA;"NA";"DEU";1964;M;M45;NA;"00:37:40";"NA";47;37.6667;NA
21k;complete;NA;164;6356;NA;NA;"NA";"DNK";1958;M;M50;7;"01:20:33";"01:30:07";53;80.55;90.1167
21k;10K;NA;NA;6356;NA;NA;"NA";"DNK";1958;M;M50;NA;"00:38:00";"NA";53;38;NA
21k;complete;NA;165;6789;NA;NA;"NA";"DEU";1968;M;M40;22;"01:20:33";"01:21:00";43;80.55;81
21k;10K;NA;NA;6789;NA;NA;"NA";"DEU";1968;M;M40;NA;"00:38:14";"NA";43;38.2333;NA
21k;complete;NA;166;4571;NA;NA;"Potsdamer Laufclub Ev";"DEU";1962;M;M45;13;"01:20:34";"01:20:43";49;80.5667;80.7167
21k;10K;NA;NA;4571;NA;NA;"Potsdamer Laufclub Ev";"DEU";1962;M;M45;NA;"00:37:20";"NA";49;37.3333;NA
21k;complete;NA;167;17192;NA;NA;"VfL Lichtenrade";"DEU";1970;M;M40;23;"01:20:38";"01:21:20";41;80.6333;81.3333
21k;10K;NA;NA;17192;NA;NA;"VfL Lichtenrade";"DEU";1970;M;M40;NA;"00:38:02";"NA";41;38.0333;NA
21k;complete;NA;168;4261;NA;NA;"Ltc Berlin";"DEU";1986;M;MH;68;"01:20:40";"01:20:47";25;80.6667;80.7833
21k;10K;NA;NA;4261;NA;NA;"Ltc Berlin";"DEU";1986;M;MH;NA;"00:36:57";"NA";25;36.95;NA
21k;complete;NA;169;15779;NA;NA;"NA";"DEU";1986;M;MH;69;"01:20:47";"01:21:00";25;80.7833;81
21k;10K;NA;NA;15779;NA;NA;"NA";"DEU";1986;M;MH;NA;"00:38:09";"NA";25;38.15;NA
21k;complete;NA;170;8958;NA;NA;"NA";"SWE";1966;M;M45;14;"01:20:48";"01:20:56";45;80.8;80.9333
21k;10K;NA;NA;8958;NA;NA;"NA";"SWE";1966;M;M45;NA;"00:37:04";"NA";45;37.0667;NA
21k;complete;NA;171;8835;NA;NA;"LAC Erdgas Chemnitz";"DEU";1972;M;M35;22;"01:20:50";"01:21:20";39;80.8333;81.3333
21k;10K;NA;NA;8835;NA;NA;"LAC Erdgas Chemnitz";"DEU";1972;M;M35;NA;"00:39:28";"NA";39;39.4667;NA
21k;complete;NA;172;17014;NA;NA;"Team Oberhavel";"DEU";1969;M;M40;24;"01:20:50";"01:20:58";42;80.8333;80.9667
21k;10K;NA;NA;17014;NA;NA;"Team Oberhavel";"DEU";1969;M;M40;NA;"00:37:22";"NA";42;37.3667;NA
21k;complete;NA;173;13008;NA;NA;"NA";"DEU";1981;M;M30;26;"01:20:51";"01:20:54";30;80.85;80.9
21k;10K;NA;NA;13008;NA;NA;"NA";"DEU";1981;M;M30;NA;"00:37:02";"NA";30;37.0333;NA
21k;complete;NA;174;10979;NA;NA;"Weltraumjogger Berlin";"DEU";1969;M;M40;25;"01:20:52";"01:20:58";42;80.8667;80.9667
21k;10K;NA;NA;10979;NA;NA;"Weltraumjogger Berlin";"DEU";1969;M;M40;NA;"00:36:31";"NA";42;36.5167;NA
21k;complete;NA;175;13462;NA;NA;"Askö-villach";"AUT";1969;M;M40;26;"01:20:53";"01:20:58";42;80.8833;80.9667
21k;10K;NA;NA;13462;NA;NA;"Askö-villach";"AUT";1969;M;M40;NA;"00:37:42";"NA";42;37.7;NA
21k;complete;NA;176;15643;NA;NA;"PSB 24 Berlin";"DEU";1969;M;M40;27;"01:20:54";"01:21:01";42;80.9;81.0167
21k;10K;NA;NA;15643;NA;NA;"PSB 24 Berlin";"DEU";1969;M;M40;NA;"00:37:42";"NA";42;37.7;NA
21k;complete;NA;177;13391;NA;NA;"Rc Eemeli";"FIN";1971;M;M40;28;"01:20:59";"01:21:06";40;80.9833;81.1
21k;10K;NA;NA;13391;NA;NA;"Rc Eemeli";"FIN";1971;M;M40;NA;"00:37:03";"NA";40;37.05;NA
21k;complete;NA;178;19101;NA;NA;"MTC";"DNK";1973;M;M35;23;"01:20:59";"01:21:10";38;80.9833;81.1667
21k;10K;NA;NA;19101;NA;NA;"MTC";"DNK";1973;M;M35;NA;"00:37:16";"NA";38;37.2667;NA
21k;complete;NA;179;5658;NA;NA;"NA";"FRA";1988;M;MH;70;"01:21:01";"01:21:18";23;81.0167;81.3
21k;10K;NA;NA;5658;NA;NA;"NA";"FRA";1988;M;MH;NA;"00:37:43";"NA";23;37.7167;NA
21k;complete;NA;180;7447;NA;NA;"Ik Hakarpspojkarna";"SWE";1976;M;M35;24;"01:21:11";"01:21:23";35;81.1833;81.3833
21k;10K;NA;NA;7447;NA;NA;"Ik Hakarpspojkarna";"SWE";1976;M;M35;NA;"00:37:58";"NA";35;37.9667;NA
21k;complete;NA;181;10192;NA;NA;"Ks Krotosz Krotoszyn";"POL";1986;M;MH;71;"01:21:12";"01:21:38";25;81.2;81.6333
21k;10K;NA;NA;10192;NA;NA;"Ks Krotosz Krotoszyn";"POL";1986;M;MH;NA;"00:37:30";"NA";25;37.5;NA
21k;complete;NA;182;17110;NA;NA;"FH Runners Berlin";"DEU";1966;M;M45;15;"01:21:13";"01:21:44";45;81.2167;81.7333
21k;10K;NA;NA;17110;NA;NA;"FH Runners Berlin";"DEU";1966;M;M45;NA;"00:38:27";"NA";45;38.45;NA
21k;complete;NA;183;14637;NA;NA;"SV-Friedrichstadt-Berlin";"DEU";1987;M;MH;72;"01:21:16";"01:22:03";24;81.2667;82.05
21k;10K;NA;NA;14637;NA;NA;"SV-Friedrichstadt-Berlin";"DEU";1987;M;MH;NA;"00:37:35";"NA";24;37.5833;NA
21k;complete;NA;184;4446;NA;NA;"SCC Berlin Triathlon";"DEU";1967;M;M40;29;"01:21:22";"01:21:27";44;81.3667;81.45
21k;10K;NA;NA;4446;NA;NA;"SCC Berlin Triathlon";"DEU";1967;M;M40;NA;"00:37:11";"NA";44;37.1833;NA
21k;complete;NA;185;16569;NA;NA;"SCC Berlin Triathlon";"DEU";1974;M;M35;25;"01:21:22";"01:21:27";37;81.3667;81.45
21k;10K;NA;NA;16569;NA;NA;"SCC Berlin Triathlon";"DEU";1974;M;M35;NA;"00:36:30";"NA";37;36.5;NA
21k;complete;NA;186;F1716;NA;NA;"SCC Berlin";"USA";1980;W;W30;5;"01:21:23";"01:21:27";31;81.3833;81.45
21k;10K;NA;NA;F1716;NA;NA;"SCC Berlin";"USA";1980;W;W30;NA;"00:37:12";"NA";31;37.2;NA
21k;complete;NA;187;4740;NA;NA;"Podistica Amatori Olbia";"ITA";1956;M;M55;1;"01:21:35";"01:22:18";55;81.5833;82.3
21k;10K;NA;NA;4740;NA;NA;"Podistica Amatori Olbia";"ITA";1956;M;M55;NA;"00:38:00";"NA";55;38;NA
21k;complete;NA;188;19383;NA;NA;"OSC Berlin";"DEU";1952;M;M55;2;"01:21:37";"01:21:39";59;81.6167;81.65
21k;10K;NA;NA;19383;NA;NA;"OSC Berlin";"DEU";1952;M;M55;NA;"00:37:47";"NA";59;37.7833;NA
21k;complete;NA;189;19470;NA;NA;"Elite-Giele Uettlingen";"CHE";1986;M;MH;73;"01:21:41";"01:21:51";25;81.6833;81.85
21k;10K;NA;NA;19470;NA;NA;"Elite-Giele Uettlingen";"CHE";1986;M;MH;NA;"00:39:00";"NA";25;39;NA
21k;complete;NA;190;5814;NA;NA;"NA";"DEU";1966;M;M45;16;"01:21:43";"01:21:51";45;81.7167;81.85
21k;10K;NA;NA;5814;NA;NA;"NA";"DEU";1966;M;M45;NA;"00:37:18";"NA";45;37.3;NA
21k;complete;NA;191;14352;NA;NA;"Airbus Bsv";"GBR";1967;M;M40;30;"01:21:44";"01:22:04";44;81.7333;82.0667
21k;10K;NA;NA;14352;NA;NA;"Airbus Bsv";"GBR";1967;M;M40;NA;"00:38:01";"NA";44;38.0167;NA
21k;complete;NA;192;6755;NA;NA;"LF Naheland Bad Kreuznach";"DEU";1984;M;MH;74;"01:21:45";"01:21:50";27;81.75;81.8333
21k;10K;NA;NA;6755;NA;NA;"LF Naheland Bad Kreuznach";"DEU";1984;M;MH;NA;"00:37:38";"NA";27;37.6333;NA
21k;complete;NA;193;3783;NA;NA;"Sport-freigang Team Cottbus";"DEU";1983;M;MH;75;"01:21:52";"01:22:08";28;81.8667;82.1333
21k;10K;NA;NA;3783;NA;NA;"Sport-freigang Team Cottbus";"DEU";1983;M;MH;NA;"00:38:18";"NA";28;38.3;NA
21k;complete;NA;194;13792;NA;NA;"Th Eilbeck";"GBR";1970;M;M40;31;"01:21:57";"01:22:01";41;81.95;82.0167
21k;10K;NA;NA;13792;NA;NA;"Th Eilbeck";"GBR";1970;M;M40;NA;"00:38:28";"NA";41;38.4667;NA
21k;complete;NA;195;4734;NA;NA;"LG Kreis Verden";"DEU";1964;M;M45;17;"01:21:59";"01:22:13";47;81.9833;82.2167
21k;10K;NA;NA;4734;NA;NA;"LG Kreis Verden";"DEU";1964;M;M45;NA;"00:38:36";"NA";47;38.6;NA
21k;complete;NA;196;9752;NA;NA;"Dav Halle";"DEU";1965;M;M45;18;"01:22:05";"01:22:11";46;82.0833;82.1833
21k;10K;NA;NA;9752;NA;NA;"Dav Halle";"DEU";1965;M;M45;NA;"00:39:30";"NA";46;39.5;NA
21k;complete;NA;197;10924;NA;NA;"NA";"DEU";1988;M;MH;76;"01:22:05";"01:23:02";23;82.0833;83.0333
21k;10K;NA;NA;10924;NA;NA;"NA";"DEU";1988;M;MH;NA;"00:37:25";"NA";23;37.4167;NA
21k;complete;NA;198;4097;NA;NA;"TV Refrath";"DEU";1973;M;M35;26;"01:22:08";"01:22:22";38;82.1333;82.3667
21k;10K;NA;NA;4097;NA;NA;"TV Refrath";"DEU";1973;M;M35;NA;"00:39:05";"NA";38;39.0833;NA
21k;complete;NA;199;3925;NA;NA;"A.s.d. Bolsena Forum Sport";"ITA";1964;M;M45;19;"01:22:08";"01:22:30";47;82.1333;82.5
21k;10K;NA;NA;3925;NA;NA;"A.s.d. Bolsena Forum Sport";"ITA";1964;M;M45;NA;"00:38:20";"NA";47;38.3333;NA
21k;complete;NA;200;19137;NA;NA;"Polizeischule Slupsk";"POL";1972;M;M35;27;"01:22:09";"01:22:14";39;82.15;82.2333
21k;10K;NA;NA;19137;NA;NA;"Polizeischule Slupsk";"POL";1972;M;M35;NA;"00:38:15";"NA";39;38.25;NA
21k;complete;NA;201;3053;NA;NA;"Rennshop Wüthrich";"CHE";1974;M;M35;28;"01:22:12";"01:22:17";37;82.2;82.2833
21k;10K;NA;NA;3053;NA;NA;"Rennshop Wüthrich";"CHE";1974;M;M35;NA;"00:38:07";"NA";37;38.1167;NA
21k;complete;NA;202;17437;NA;NA;"Qt8";"ITA";1959;M;M50;8;"01:22:13";"01:22:38";52;82.2167;82.6333
21k;10K;NA;NA;17437;NA;NA;"Qt8";"ITA";1959;M;M50;NA;"00:39:06";"NA";52;39.1;NA
