race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;complete;NA;1590;5108;NA;NA;"Greif Club";"GER";1963;M;50;134;"01:34:40";"01:37:02";51;94.6667;97.0333
21k;complete;NA;2794;7639;NA;NA;"NA";"GER";1976;M;35;406;"01:39:46";"01:45:39";38;99.7667;105.65
21k;complete;NA;12957;5874;NA;NA;"NA";"DEN";1979;M;35;1402;"02:04:25";"02:22:58";35;124.4167;142.9667
21k;complete;NA;11869;10017;NA;NA;"Skårup Roadrunners";"DEN";1977;M;35;1324;"02:01:50";"02:09:56";37;121.8333;129.9333
21k;complete;NA;1824;4777;NA;NA;"NA";"GER";1978;M;35;278;"01:35:49";"01:53:13";36;95.8167;113.2167
21k;complete;NA;2287;5667;NA;NA;"BG Nordost Berlin";"GER";1977;M;35;343;"01:37:53";"02:02:03";37;97.8833;122.05
21k;complete;NA;1272;7733;NA;NA;"NA";"GER";1976;M;35;192;"01:32:48";"01:34:10";38;92.8;94.1667
21k;complete;NA;5424;5352;NA;NA;"Böser & Briehn";"GER";1978;M;35;746;"01:47:48";"01:52:03";36;107.8;112.05
21k;complete;NA;12972;6479;NA;NA;"NA";"GER";1978;M;35;1403;"02:04:28";"02:24:42";36;124.4667;144.7
21k;complete;NA;1877;13180;NA;NA;"NA";"GER";1976;M;35;285;"01:36:04";"01:38:30";38;96.0667;98.5
21k;complete;NA;8484;20848;NA;NA;"NA";"GER";1962;M;50;894;"01:54:57";"02:24:28";52;114.95;144.4667
21k;complete;NA;20264;14141;NA;NA;"NA";"CAN";1976;M;35;1814;"02:30:01";"03:04:02";38;150.0167;184.0333
21k;complete;NA;20580;11435;NA;NA;"NA";"GER";1977;M;35;1820;"02:32:10";"02:58:26";37;152.1667;178.4333
21k;complete;NA;2706;11160;NA;NA;"LAC Berlin";"GER";1977;M;35;397;"01:39:28";"01:40:17";37;99.4667;100.2833
21k;complete;NA;1786;20621;NA;NA;"FH Runners";"GER";1977;M;35;268;"01:35:40";"01:37:45";37;95.6667;97.75
21k;complete;NA;3710;9395;NA;NA;"NA";"GER";1977;M;35;519;"01:43:06";"01:47:41";37;103.1;107.6833
21k;complete;NA;3958;20029;NA;NA;"NA";"DEN";1977;M;35;564;"01:43:54";"01:50:47";37;103.9;110.7833
21k;complete;NA;15050;20514;NA;NA;"NA";"GER";1975;M;35;1556;"02:09:43";"02:13:08";39;129.7167;133.1333
21k;complete;NA;6263;20966;NA;NA;"NRK";"NOR";1977;M;35;831;"01:49:52";"02:03:39";37;109.8667;123.65
21k;complete;NA;7219;3922;NA;NA;"Forza Taranto";"ITA";1977;M;35;931;"01:52:16";"02:10:49";37;112.2667;130.8167
21k;complete;NA;12827;19998;NA;NA;"NA";"NED";1975;M;35;1393;"02:04:05";"02:19:55";39;124.0833;139.9167
21k;complete;NA;17142;20488;NA;NA;"Reisegruppe Unangenehm";"GER";1977;M;35;1667;"02:15:56";"02:36:59";37;135.9333;156.9833
21k;complete;NA;7069;5904;NA;NA;"NA";"GER";1978;M;35;910;"01:51:55";"02:04:29";36;111.9167;124.4833
21k;complete;NA;6233;16641;NA;NA;"NA";"GER";1975;M;35;828;"01:49:47";"01:54:31";39;109.7833;114.5167
21k;complete;NA;14810;14786;NA;NA;"NA";"GER";1976;M;35;1540;"02:09:03";"02:37:36";38;129.05;157.6
21k;complete;NA;11622;7861;NA;NA;"NA";"GER";1979;M;35;1312;"02:01:13";"02:27:28";35;121.2167;147.4667
21k;complete;NA;4101;8643;NA;NA;"FF Langerwisch";"GER";1979;M;35;581;"01:44:20";"01:46:53";35;104.3333;106.8833
21k;complete;NA;6059;18718;NA;NA;"Flugger";"POL";1976;M;35;812;"01:49:19";"02:02:58";38;109.3167;122.9667
21k;complete;NA;4210;5056;NA;NA;"NA";"GER";1979;M;35;596;"01:44:37";"01:48:47";35;104.6167;108.7833
21k;complete;NA;4704;16148;NA;NA;"Marathonteam Ratingen";"GER";1960;M;50;475;"01:45:54";"01:48:10";54;105.9;108.1667
21k;complete;NA;934;4797;NA;NA;"NA";"POL";1976;M;35;150;"01:30:04";"01:31:07";38;90.0667;91.1167
21k;complete;NA;3809;8415;NA;NA;"Borussia Möchengladbach";"GER";1975;M;35;536;"01:43:24";"01:48:58";39;103.4;108.9667
21k;complete;NA;5439;16705;NA;NA;"NA";"GER";1979;M;35;749;"01:47:50";"01:51:07";35;107.8333;111.1167
21k;complete;NA;4477;13485;NA;NA;"NA";"ITA";1977;M;35;626;"01:45:19";"01:52:56";37;105.3167;112.9333
21k;complete;NA;3797;4649;NA;NA;"NA";"GER";1976;M;35;534;"01:43:23";"02:08:12";38;103.3833;128.2
21k;complete;NA;1992;15851;NA;NA;"Der Weiße Kenianer";"GER";1975;M;35;300;"01:36:35";"01:37:12";39;96.5833;97.2
21k;complete;NA;6282;3720;NA;NA;"NA";"GER";1977;M;35;836;"01:49:54";"02:05:09";37;109.9;125.15
21k;complete;NA;21407;20161;NA;NA;"NA";"GER";1960;M;50;1897;"02:40:23";"03:10:03";54;160.3833;190.05
21k;complete;NA;749;9528;NA;NA;"NA";"GBR";1975;M;35;115;"01:28:37";"01:32:42";39;88.6167;92.7
21k;complete;NA;22153;6699;NA;NA;"NA";"GER";1977;M;35;1878;"03:03:58";"03:30:42";37;183.9667;210.7
21k;complete;NA;2987;20185;NA;NA;"NA";"GER";1978;M;35;432;"01:40:29";"02:04:36";36;100.4833;124.6
21k;complete;NA;509;13754;NA;NA;"KM PSP POZNAN";"POL";1977;M;35;78;"01:25:58";"01:27:04";37;85.9667;87.0667
21k;complete;NA;3525;17335;NA;NA;"La Gomera VGR";"ESP";1977;M;35;495;"01:42:29";"01:43:31";37;102.4833;103.5167
21k;complete;NA;13116;10772;NA;NA;"NA";"GER";1979;M;35;1419;"02:04:47";"02:20:52";35;124.7833;140.8667
21k;complete;NA;15074;3692;NA;NA;"NA";"GER";1978;M;35;1557;"02:09:47";"02:13:37";36;129.7833;133.6167
21k;complete;NA;4032;3553;NA;NA;"ACW \"66";"NED";1975;M;35;571;"01:44:08";"01:51:26";39;104.1333;111.4333
21k;complete;NA;4076;20695;NA;NA;"Tegeler Segel-Club e.V.";"GER";1976;M;35;576;"01:44:16";"01:48:56";38;104.2667;108.9333
21k;complete;NA;759;5273;NA;NA;"Tegeler Segel-Club e.V.";"GER";1976;M;35;117;"01:28:42";"01:32:36";38;88.7;92.6
21k;complete;NA;7573;19051;NA;NA;"LSF Oldenburg";"GER";1962;M;50;807;"01:53:05";"01:57:20";52;113.0833;117.3333
21k;complete;NA;12627;5494;NA;NA;"Mala Maus";"GER";1977;M;35;1374;"02:03:39";"02:16:31";37;123.65;136.5167
21k;complete;NA;395;17887;NA;NA;"TV Eichen";"GER";1979;M;35;63;"01:24:30";"01:25:03";35;84.5;85.05
21k;complete;NA;903;16059;NA;NA;"NA";"GER";1978;M;35;143;"01:29:50";"01:31:28";36;89.8333;91.4667
21k;complete;NA;12927;16643;NA;NA;"NA";"GER";1977;M;35;1400;"02:04:22";"02:11:04";37;124.3667;131.0667
21k;complete;NA;2241;11466;NA;NA;"Mc Biley eV";"GER";1979;M;35;332;"01:37:43";"01:40:17";35;97.7167;100.2833
21k;complete;NA;3683;19470;NA;NA;"NA";"GER";1979;M;35;517;"01:43:01";"01:56:35";35;103.0167;116.5833
21k;complete;NA;5468;14951;NA;NA;"SV Grün Weiss Bernau";"GER";1960;M;50;562;"01:47:57";"02:07:38";54;107.95;127.6333
21k;complete;NA;502;21470;NA;NA;"SCC Berlin";"GER";1975;M;35;77;"01:25:53";"01:26:37";39;85.8833;86.6167
21k;complete;NA;4119;11168;NA;NA;"RT Krebsbach";"GER";1977;M;35;585;"01:44:22";"01:46:20";37;104.3667;106.3333
21k;complete;NA;1510;13685;NA;NA;"NA";"GER";1978;M;35;231;"01:34:15";"01:34:48";36;94.25;94.8
21k;complete;NA;1886;14924;NA;NA;"SCC Berlin";"GER";1978;M;35;287;"01:36:06";"01:37:19";36;96.1;97.3167
21k;complete;NA;3125;9518;NA;NA;"NA";"GER";1976;M;35;450;"01:40:59";"01:48:09";38;100.9833;108.15
21k;complete;NA;843;7933;NA;NA;"Vattenfall";"GER";1976;M;35;136;"01:29:23";"01:31:08";38;89.3833;91.1333
21k;complete;NA;3947;7014;NA;NA;"NA";"SUI";1979;M;35;563;"01:43:52";"01:48:44";35;103.8667;108.7333
21k;complete;NA;9199;10829;NA;NA;"NA";"GER";1976;M;35;1118;"01:56:29";"02:01:20";38;116.4833;121.3333
21k;complete;NA;1947;5731;NA;NA;"NA";"FRA";1976;M;35;297;"01:36:23";"01:39:58";38;96.3833;99.9667
21k;complete;NA;14444;7322;NA;NA;"NA";"GER";1977;M;35;1512;"02:08:10";"02:15:51";37;128.1667;135.85
21k;complete;NA;5092;18744;NA;NA;"NA";"GER";1978;M;35;698;"01:46:56";"02:15:50";36;106.9333;135.8333
21k;complete;NA;14200;14433;NA;NA;"SG WiP Göttingen 06";"GER";1978;M;35;1483;"02:07:29";"02:24:36";36;127.4833;144.6
21k;complete;NA;1753;20096;NA;NA;"NA";"GER";1976;M;35;263;"01:35:29";"01:39:38";38;95.4833;99.6333
21k;complete;NA;911;18835;NA;NA;"N A";"NED";1976;M;35;145;"01:29:53";"01:29:59";38;89.8833;89.9833
21k;complete;NA;21686;6697;NA;NA;"NA";"GER";1977;M;35;1861;"02:44:43";"03:13:14";37;164.7167;193.2333
21k;complete;NA;9387;10194;NA;NA;"NA";"GER";1963;M;50;972;"01:56:52";"02:12:28";51;116.8667;132.4667
21k;complete;NA;13974;14431;NA;NA;"NA";"GER";1975;M;35;1464;"02:06:54";"02:40:59";39;126.9;160.9833
21k;complete;NA;1807;12108;NA;NA;"Lav Halensia E V";"GER";1979;M;35;270;"01:35:45";"01:36:20";35;95.75;96.3333
21k;complete;NA;12851;8628;NA;NA;"Teamjono";"GER";1976;M;35;1395;"02:04:10";"02:12:37";38;124.1667;132.6167
21k;complete;NA;1487;9614;NA;NA;"NA";"GER";1978;M;35;227;"01:34:08";"01:37:13";36;94.1333;97.2167
21k;complete;NA;3519;11547;NA;NA;"SV Großräschen";"GER";1961;M;50;359;"01:42:28";"01:45:21";53;102.4667;105.35
21k;complete;NA;4292;21548;NA;NA;"NA";"GER";1977;M;35;606;"01:44:50";"02:08:54";37;104.8333;128.9
21k;complete;NA;4859;12360;NA;NA;"NA";"GER";1977;M;35;669;"01:46:22";"01:54:48";37;106.3667;114.8
21k;complete;NA;446;17239;NA;NA;"Hakarpspojkarna";"SWE";1975;M;35;67;"01:25:15";"01:25:36";39;85.25;85.6
21k;complete;NA;10353;7603;NA;NA;"NA";"GBR";1976;M;35;1217;"01:58:49";"02:18:49";38;118.8167;138.8167
21k;complete;NA;20392;F2505;NA;NA;"NA";"GER";1957;W;55;303;"02:30:51";"02:57:45";57;150.85;177.75
21k;complete;NA;1917;13654;NA;NA;"Running Company Madrid";"USA";1978;M;35;294;"01:36:16";"01:39:29";36;96.2667;99.4833
21k;complete;NA;14767;8761;NA;NA;"NA";"GER";1979;M;35;1537;"02:08:56";"02:38:19";35;128.9333;158.3167
21k;complete;NA;15365;12353;NA;NA;"VSW e.V.";"GER";1961;M;50;1489;"02:10:37";"02:37:32";53;130.6167;157.5333
21k;complete;NA;4913;12370;NA;NA;"NA";"TUR";1978;M;35;675;"01:46:32";"02:04:58";36;106.5333;124.9667
21k;complete;NA;364;12893;NA;NA;"Vfl Eilenburg";"GER";1979;M;35;56;"01:24:00";"01:24:33";35;84;84.55
21k;complete;NA;5129;12560;NA;NA;"NA";"DEN";1976;M;35;708;"01:47:03";"01:55:03";38;107.05;115.05
21k;complete;NA;16751;7038;NA;NA;"NA";"SWE";1977;M;35;1646;"02:14:41";"02:39:09";37;134.6833;159.15
21k;complete;NA;11244;18475;NA;NA;"Farsta Laufenclub";"SWE";1976;M;35;1273;"02:00:23";"02:24:50";38;120.3833;144.8333
21k;complete;NA;1092;4409;NA;NA;"NA";"GER";1978;M;35;174;"01:31:21";"01:33:20";36;91.35;93.3333
21k;complete;NA;18107;17584;NA;NA;"NA";"GER";1978;M;35;1713;"02:19:19";"02:49:57";36;139.3167;169.95
21k;complete;NA;7753;14544;NA;NA;"NA";"GER";1975;M;35;980;"01:53:28";"02:18:05";39;113.4667;138.0833
21k;complete;NA;4864;18628;NA;NA;"NA";"GER";1979;M;35;670;"01:46:23";"01:58:25";35;106.3833;118.4167
21k;complete;NA;366;17371;NA;NA;"Cace Brussels";"GER";1979;M;35;57;"01:24:02";"01:24:20";35;84.0333;84.3333
21k;complete;NA;15336;20965;NA;NA;"Team Laufschuh";"GER";1977;M;35;1574;"02:10:33";"02:34:41";37;130.55;154.6833
21k;complete;NA;8482;5140;NA;NA;"NA";"DEN";1977;M;35;1060;"01:54:57";"02:08:05";37;114.95;128.0833
21k;complete;NA;6542;18694;NA;NA;"NA";"GER";1975;M;35;856;"01:50:31";"02:05:09";39;110.5167;125.15
21k;complete;NA;8829;7553;NA;NA;"NA";"GER";1977;M;35;1089;"01:55:42";"02:08:53";37;115.7;128.8833
21k;complete;NA;6519;12794;NA;NA;"Novo Nordisk L beklub";"GER";1975;M;35;853;"01:50:27";"02:08:31";39;110.45;128.5167
21k;complete;NA;4962;6403;NA;NA;"NA";"GER";1978;M;35;678;"01:46:39";"02:01:40";36;106.65;121.6667
21k;complete;NA;10080;4662;NA;NA;"NA";"GER";1977;M;35;1197;"01:58:15";"02:29:34";37;118.25;149.5667
21k;complete;NA;20903;20549;NA;NA;"NA";"GER";1962;M;50;1866;"02:34:39";"03:09:45";52;154.65;189.75
21k;complete;NA;12489;11305;NA;NA;"Fithochdrei";"GER";1976;M;35;1366;"02:03:20";"02:22:00";38;123.3333;142
21k;complete;NA;2820;13290;NA;NA;"NA";"GER";1978;M;35;409;"01:39:51";"01:43:27";36;99.85;103.45
21k;complete;NA;14196;15568;NA;NA;"NA";"GER";1975;M;35;1482;"02:07:29";"02:26:28";39;127.4833;146.4667
21k;complete;NA;2228;6578;NA;NA;"Run Dem Crew";"GBR";1979;M;35;328;"01:37:40";"01:42:55";35;97.6667;102.9167
21k;complete;NA;10837;4816;NA;NA;"NA";"SWE";1975;M;35;1253;"01:59:40";"02:15:51";39;119.6667;135.85
21k;complete;NA;14257;10101;NA;NA;"NA";"ISR";1975;M;35;1491;"02:07:39";"02:24:52";39;127.65;144.8667
21k;complete;NA;1870;20543;NA;NA;"NA";"GER";1975;M;35;284;"01:36:01";"01:42:29";39;96.0167;102.4833
21k;complete;NA;4637;6263;NA;NA;"NA";"BLR";1976;M;35;645;"01:45:47";"02:01:01";38;105.7833;121.0167
21k;complete;NA;15012;19355;NA;NA;"NA";"GER";1961;M;50;1457;"02:09:37";"02:28:14";53;129.6167;148.2333
21k;complete;NA;1118;20818;NA;NA;"NA";"GER";1978;M;35;176;"01:31:33";"01:34:19";36;91.55;94.3167
21k;complete;NA;2968;5314;NA;NA;"NA";"GER";1979;M;35;427;"01:40:25";"01:48:43";35;100.4167;108.7167
21k;complete;NA;20977;16935;NA;NA;"Fithochdrei";"GER";1975;M;35;1837;"02:35:11";"03:05:12";39;155.1833;185.2
21k;complete;NA;16228;21762;NA;NA;"NA";"GER";1978;M;35;1614;"02:13:06";"02:39:58";36;133.1;159.9667
21k;complete;NA;2628;19442;NA;NA;"NA";"GER";1977;M;35;391;"01:39:10";"01:51:21";37;99.1667;111.35
21k;complete;NA;6915;10809;NA;NA;"NA";"GER";1977;M;35;892;"01:51:34";"02:16:27";37;111.5667;136.45
21k;complete;NA;9139;13199;NA;NA;"Endboss";"GER";1976;M;35;1115;"01:56:23";"02:10:21";38;116.3833;130.35
21k;complete;NA;758;14779;NA;NA;"NA";"GER";1977;M;35;116;"01:28:42";"01:32:17";37;88.7;92.2833
21k;complete;NA;13280;12538;NA;NA;"Haus&Hof";"GER";1962;M;50;1308;"02:05:11";"02:39:33";52;125.1833;159.55
21k;complete;NA;11431;6377;NA;NA;"NA";"GER";1977;M;35;1286;"02:00:49";"02:31:17";37;120.8167;151.2833
21k;complete;NA;3178;14189;NA;NA;"Klepp Sparebank";"NOR";1977;M;35;455;"01:41:13";"01:46:06";37;101.2167;106.1
21k;complete;NA;8137;12946;NA;NA;"Lifeglimmer Gmbh";"FIN";1979;M;35;1019;"01:54:14";"01:58:14";35;114.2333;118.2333
21k;complete;NA;19260;18461;NA;NA;"NA";"GBR";1979;M;35;1766;"02:24:33";"02:54:57";35;144.55;174.95
21k;complete;NA;3476;16855;NA;NA;"NA";"GER";1976;M;35;487;"01:42:17";"01:58:23";38;102.2833;118.3833
21k;complete;NA;7628;8867;NA;NA;"NA";"GER";1961;M;50;811;"01:53:11";"02:08:05";53;113.1833;128.0833
21k;complete;NA;11951;17188;NA;NA;"NA";"GER";1975;M;35;1329;"02:02:03";"02:21:15";39;122.05;141.25
21k;complete;NA;9698;17373;NA;NA;"NA";"RUS";1977;M;35;1157;"01:57:29";"02:24:01";37;117.4833;144.0167
21k;complete;NA;19833;14595;NA;NA;"NA";"GER";1976;M;35;1792;"02:27:26";"02:53:55";38;147.4333;173.9167
21k;complete;NA;7346;10800;NA;NA;"NA";"GER";1975;M;35;941;"01:52:36";"02:06:00";39;112.6;126
21k;complete;NA;66;6882;NA;NA;"Sporten Svendborg New Balance";"DEN";1978;M;35;8;"01:15:06";"01:15:14";36;75.1;75.2333
21k;complete;NA;2070;21435;NA;NA;"NA";"GER";1975;M;35;306;"01:37:00";"01:38:50";39;97;98.8333
21k;complete;NA;1251;11282;NA;NA;"NA";"GER";1975;M;35;190;"01:32:36";"01:34:25";39;92.6;94.4167
21k;complete;NA;5215;17831;NA;NA;"NA";"GER";1979;M;35;719;"01:47:16";"01:55:49";35;107.2667;115.8167
21k;complete;NA;4077;7349;NA;NA;"Swanson Polska";"POL";1976;M;35;577;"01:44:16";"01:48:35";38;104.2667;108.5833
21k;complete;NA;9833;5076;NA;NA;"NA";"GER";1963;M;50;1020;"01:57:45";"02:18:28";51;117.75;138.4667
21k;complete;NA;4454;21289;NA;NA;"NA";"POL";1976;M;35;622;"01:45:16";"01:58:58";38;105.2667;118.9667
21k;complete;NA;824;7803;NA;NA;"Upcoming Superhero";"DEN";1977;M;35;131;"01:29:13";"01:32:54";37;89.2167;92.9
21k;complete;NA;18481;3647;NA;NA;"NA";"NOR";1975;M;35;1732;"02:21:02";"02:55:17";39;141.0333;175.2833
21k;complete;NA;5290;11845;NA;NA;"NA";"POL";1976;M;35;731;"01:47:29";"02:00:11";38;107.4833;120.1833
21k;complete;NA;1405;15031;NA;NA;"Lauftreff Wunstorf";"GER";1964;M;50;110;"01:33:36";"01:35:06";50;93.6;95.1
21k;complete;NA;10192;3809;NA;NA;"NA";"DEN";1978;M;35;1206;"01:58:29";"02:06:24";36;118.4833;126.4
21k;complete;NA;3924;21364;NA;NA;"NA";"GER";1979;M;35;556;"01:43:48";"01:48:56";35;103.8;108.9333
21k;complete;NA;1367;14533;NA;NA;"NA";"GER";1976;M;35;211;"01:33:25";"01:34:22";38;93.4167;94.3667
21k;complete;NA;6602;3608;NA;NA;"NA";"GER";1979;M;35;862;"01:50:38";"02:25:51";35;110.6333;145.85
21k;complete;NA;1927;10093;NA;NA;"Trisport Schwerin";"GER";1979;M;35;295;"01:36:18";"01:37:00";35;96.3;97
21k;complete;NA;19212;15655;NA;NA;"NA";"GER";1976;M;35;1765;"02:24:20";"02:53:50";38;144.3333;173.8333
21k;complete;NA;5288;7927;NA;NA;"NA";"GER";1977;M;35;729;"01:47:29";"01:52:31";37;107.4833;112.5167
21k;complete;NA;7015;12215;NA;NA;"NA";"GER";1963;M;50;739;"01:51:47";"01:57:04";51;111.7833;117.0667
21k;complete;NA;4532;5509;NA;NA;"NA";"GER";1979;M;35;632;"01:45:30";"01:54:03";35;105.5;114.05
21k;complete;NA;9767;12611;NA;NA;"Team Marburger Bier";"GER";1977;M;35;1165;"01:57:36";"02:05:23";37;117.6;125.3833
21k;complete;NA;14208;7097;NA;NA;"NA";"NED";1979;M;35;1485;"02:07:30";"02:25:43";35;127.5;145.7167
21k;complete;NA;8003;8452;NA;NA;"BCC 2012 e.V.";"GER";1977;M;35;1007;"01:53:57";"02:01:13";37;113.95;121.2167
21k;complete;NA;18259;15436;NA;NA;"NA";"DEN";1977;M;35;1720;"02:20:05";"02:44:47";37;140.0833;164.7833
21k;complete;NA;3201;8410;NA;NA;"NA";"GER";1964;M;50;326;"01:41:19";"01:53:21";50;101.3167;113.35
21k;complete;NA;9137;11706;NA;NA;"NA";"GER";1975;M;35;1114;"01:56:22";"02:31:08";39;116.3667;151.1333
21k;complete;NA;475;15597;NA;NA;"NA";"ESP";1978;M;35;73;"01:25:31";"01:26:21";36;85.5167;86.35
21k;complete;NA;6920;13711;NA;NA;"Freizeit";"GER";1979;M;35;893;"01:51:35";"01:59:42";35;111.5833;119.7
21k;complete;NA;881;12408;NA;NA;"Sv Brackwede";"GER";1978;M;35;142;"01:29:39";"01:31:01";36;89.65;91.0167
21k;complete;NA;1671;16162;NA;NA;"RG Uni Hamburg";"GER";1976;M;35;250;"01:35:05";"01:59:09";38;95.0833;119.15
21k;complete;NA;5196;13974;NA;NA;"NA";"GER";1978;M;35;714;"01:47:13";"01:54:21";36;107.2167;114.35
21k;complete;NA;3455;4300;NA;NA;"Lg Süd";"GER";1978;M;35;483;"01:42:13";"01:42:30";36;102.2167;102.5
21k;complete;NA;4424;9545;NA;NA;"NA";"GER";1964;M;50;445;"01:45:10";"01:48:43";50;105.1667;108.7167
21k;complete;NA;14428;6560;NA;NA;"Brema Running Team";"ITA";1976;M;35;1510;"02:08:07";"02:14:27";38;128.1167;134.45
21k;complete;NA;8802;18813;NA;NA;"Dablice Stars";"CZE";1979;M;35;1085;"01:55:38";"02:00:57";35;115.6333;120.95
21k;complete;NA;18317;9355;NA;NA;"NA";"GER";1979;M;35;1723;"02:20:19";"02:45:59";35;140.3167;165.9833
21k;complete;NA;12808;20842;NA;NA;"NA";"GER";1978;M;35;1389;"02:04:03";"02:23:21";36;124.05;143.35
21k;complete;NA;13040;4836;NA;NA;"Bernauer Lauffreunde";"GER";1977;M;35;1411;"02:04:39";"02:35:02";37;124.65;155.0333
21k;complete;NA;19160;17705;NA;NA;"NA";"GER";1978;M;35;1760;"02:24:00";"02:49:09";36;144;169.15
21k;complete;NA;6272;15624;NA;NA;"NA";"SWE";1979;M;35;833;"01:49:53";"01:57:27";35;109.8833;117.45
21k;complete;NA;17556;12112;NA;NA;"NA";"GER";1964;M;50;1667;"02:17:14";"02:30:36";50;137.2333;150.6
21k;complete;NA;13777;9636;NA;NA;"NA";"GER";1978;M;35;1454;"02:06:24";"02:41:04";36;126.4;161.0667
21k;complete;NA;2119;8397;NA;NA;"NA";"GER";1976;M;35;314;"01:37:15";"02:02:09";38;97.25;122.15
21k;complete;NA;1578;7837;NA;NA;"NA";"GER";1979;M;35;239;"01:34:35";"01:39:23";35;94.5833;99.3833
21k;complete;NA;9353;10293;NA;NA;"Cabo Ug";"ITA";1976;M;35;1130;"01:56:48";"02:17:18";38;116.8;137.3
21k;complete;NA;957;10077;NA;NA;"NA";"GER";1977;M;35;153;"01:30:16";"01:55:05";37;90.2667;115.0833
21k;complete;NA;9029;13233;NA;NA;"Run Team Lkvd Dobsina";"SVK";1976;M;35;1108;"01:56:08";"01:56:51";38;116.1333;116.85
21k;complete;NA;8231;15752;NA;NA;"NA";"GER";1978;M;35;1035;"01:54:24";"02:14:06";36;114.4;134.1
21k;complete;NA;10956;15896;NA;NA;"NA";"GER";1962;M;50;1128;"01:59:52";"02:16:10";52;119.8667;136.1667
21k;complete;NA;9582;19050;NA;NA;"NA";"GER";1976;M;35;1149;"01:57:15";"02:15:48";38;117.25;135.8
21k;complete;NA;19046;12545;NA;NA;"Run Pack Berlin";"NED";1975;M;35;1758;"02:23:31";"02:55:52";39;143.5167;175.8667
21k;complete;NA;455;11485;NA;NA;"Bananenbieger Althütte";"GER";1976;M;35;69;"01:25:22";"01:25:55";38;85.3667;85.9167
21k;complete;NA;11446;9261;NA;NA;"Emilos";"POL";1976;M;35;1289;"02:00:50";"02:05:52";38;120.8333;125.8667
21k;complete;NA;2124;10598;NA;NA;"NA";"GBR";1962;M;50;214;"01:37:15";"01:39:39";52;97.25;99.65
21k;complete;NA;14035;5279;NA;NA;"NA";"GER";1976;M;35;1469;"02:07:04";"02:27:14";38;127.0667;147.2333
21k;complete;NA;12856;4345;NA;NA;"Sus Bielefeld";"GER";1979;M;35;1397;"02:04:11";"02:31:53";35;124.1833;151.8833
21k;complete;NA;15039;16833;NA;NA;"NA";"GER";1975;M;35;1555;"02:09:41";"02:29:48";39;129.6833;149.8
21k;complete;NA;12336;8609;NA;NA;"NA";"GER";1977;M;35;1351;"02:02:58";"02:17:05";37;122.9667;137.0833
21k;complete;NA;9232;18981;NA;NA;"Bundeswehrkrankenhaus Berlin";"GER";1975;M;35;1122;"01:56:33";"02:10:45";39;116.55;130.75
21k;complete;NA;2401;13328;NA;NA;"NA";"CHI";1978;M;35;361;"01:38:21";"01:40:30";36;98.35;100.5
21k;complete;NA;14496;17272;NA;NA;"NA";"GER";1976;M;35;1516;"02:08:18";"02:34:19";38;128.3;154.3167
21k;complete;NA;1317;16005;NA;NA;"NA";"DEN";1978;M;35;205;"01:33:08";"01:36:26";36;93.1333;96.4333
21k;complete;NA;16262;8707;NA;NA;"NA";"GER";1975;M;35;1615;"02:13:12";"02:37:34";39;133.2;157.5667
21k;complete;NA;6137;10670;NA;NA;"NA";"GER";1976;M;35;816;"01:49:31";"01:53:01";38;109.5167;113.0167
21k;complete;NA;918;13381;NA;NA;"NA";"GER";1977;M;35;147;"01:29:56";"01:32:27";37;89.9333;92.45
21k;complete;NA;4974;17989;NA;NA;"NA";"GER";1977;M;35;679;"01:46:41";"02:07:12";37;106.6833;127.2
21k;complete;NA;7430;4744;NA;NA;"LC Hansa Stuhr";"GER";1975;M;35;951;"01:52:47";"02:05:44";39;112.7833;125.7333
21k;complete;NA;8335;18619;NA;NA;"GP I Cagnon";"ITA";1978;M;35;1044;"01:54:39";"01:59:45";36;114.65;119.75
21k;complete;NA;14202;14503;NA;NA;"NA";"GER";1975;M;35;1484;"02:07:29";"02:33:42";39;127.4833;153.7
21k;complete;NA;17666;20660;NA;NA;"NA";"GER";1977;M;35;1694;"02:17:37";"02:48:44";37;137.6167;168.7333
21k;complete;NA;10788;12970;NA;NA;"NA";"GER";1979;M;35;1249;"01:59:33";"02:26:50";35;119.55;146.8333
21k;complete;NA;2503;12502;NA;NA;"NA";"GER";1979;M;35;375;"01:38:41";"01:39:47";35;98.6833;99.7833
21k;complete;NA;1607;21204;NA;NA;"NA";"GER";1975;M;35;243;"01:34:45";"01:37:09";39;94.75;97.15
21k;complete;NA;459;17892;NA;NA;"X-Runners Jena";"GER";1962;M;50;23;"01:25:25";"01:25:38";52;85.4167;85.6333
21k;complete;NA;17580;18819;NA;NA;"NA";"GER";1976;M;35;1690;"02:17:18";"02:35:23";38;137.3;155.3833
21k;complete;NA;20130;20118;NA;NA;"NA";"GER";1978;M;35;1808;"02:29:01";"03:02:14";36;149.0167;182.2333
21k;complete;NA;4589;20995;NA;NA;"NA";"GER";1975;M;35;642;"01:45:37";"01:51:13";39;105.6167;111.2167
21k;complete;NA;5819;16494;NA;NA;"NA";"GER";1975;M;35;784;"01:48:46";"01:57:13";39;108.7667;117.2167
21k;complete;NA;1833;4950;NA;NA;"NA";"GER";1978;M;35;279;"01:35:51";"01:38:56";36;95.85;98.9333
